paperless_billing_Yes,senior_citizen,online_security_Yes,total_charges,payment_method_Electronic check,partner_Yes,tech_support_Yes,monthly_charges,type_One year,type_Two year,churn
True,0,False,623.0580071680275,True,True,False,86.18541681292992,False,False,1
True,1,False,1943.9,True,True,False,70.55,False,False,0
False,1,False,162.55,False,False,False,81.5,False,False,0
True,0,False,669.45,False,False,True,109.9,False,False,1
True,0,False,69.9,True,False,False,69.9,False,False,1
True,0,False,44.65,False,False,True,44.65,False,False,1
False,0,False,1042.65,False,False,False,20.45,False,True,0
False,0,False,52.05,False,False,False,21.2,True,False,0
False,0,False,6137.0,False,False,False,99.9,True,False,1
True,1,False,2303.35,True,True,False,74.9,False,False,1
True,1,False,1777.9,False,False,False,95.9,False,False,1
False,0,False,2568.15,False,True,False,92.2,True,False,0
False,0,False,692.1,False,False,False,24.75,False,True,1
True,1,True,5565.4258050087865,True,True,False,103.84508451293972,False,False,1
True,0,False,1696.0851887115193,False,True,True,81.22927666548716,True,False,1
True,0,False,55.7,True,False,False,20.2,False,False,0
False,0,True,1923.85,False,True,True,81.0,False,False,0
True,0,False,50.678038399811754,True,False,False,50.678038399811754,False,False,1
True,1,True,450.9,True,False,False,74.1,False,False,0
True,1,False,1131.2,True,True,False,99.55,False,False,1
False,0,True,7657.4,False,True,True,106.1,False,True,0
True,0,True,7833.855407893096,False,True,True,117.86302610011319,True,False,1
True,0,True,6876.05,False,False,True,111.6,False,True,1
True,1,False,5567.45,False,True,True,95.3,False,False,0
True,0,False,1040.590236574364,True,False,False,69.27692324241646,False,False,1
False,0,True,4735.2,False,False,True,87.1,False,True,0
True,0,False,4065.0,False,True,False,83.35,False,False,1
True,0,False,6841.3,True,True,False,97.85,False,True,0
True,1,True,4113.7,True,False,False,83.4,False,False,0
True,0,False,161.96024843839544,True,False,False,76.29833759228048,False,False,1
False,0,False,161.45,True,False,False,57.55,False,False,0
True,0,True,95.0,True,True,False,95.0,False,False,1
True,0,True,8312.75,False,True,True,115.5,False,True,0
False,0,False,1048.45,False,False,False,20.25,False,True,0
True,0,False,6139.714580790757,True,True,False,95.50811725722993,True,False,1
False,0,True,5498.2,False,True,True,77.3,False,True,0
False,0,False,20.5,False,False,False,20.5,False,False,0
False,0,False,3096.9,True,False,False,100.45,False,False,0
True,0,False,1419.4,False,False,False,21.15,False,True,0
False,0,False,124.4,False,False,False,19.15,True,False,0
False,0,True,2196.3,False,True,False,45.0,True,False,0
True,1,True,5647.95,True,True,False,109.1,False,False,0
False,0,False,1458.1,False,True,False,20.35,False,True,0
False,0,False,1394.55,False,False,False,69.6,False,False,0
False,0,False,4134.7,False,True,True,59.1,True,False,0
True,0,False,19.5,False,False,False,19.5,False,False,0
True,0,False,837.95,True,False,False,76.5,False,False,1
False,1,False,202.9,False,False,False,75.05,False,False,0
True,1,True,6827.5,False,True,True,96.6,False,True,0
True,0,False,144.35018501421632,True,False,False,80.44981498578369,False,False,1
False,0,False,236.911599412555,True,True,True,51.317983075714785,False,False,1
False,0,False,230.92023287493524,False,True,True,60.22790040884155,False,False,1
True,0,False,69.9521803875253,True,False,False,69.9521803875253,False,False,1
False,0,False,19.9,False,False,False,19.9,False,False,0
True,0,False,733.55,False,True,False,26.8,True,False,0
True,0,False,913.2710465983192,False,False,False,72.40693104100627,False,False,1
False,0,True,29.9,False,False,False,29.9,False,False,0
False,0,False,20.0,False,False,False,20.0,False,False,1
True,0,False,2869.470954470243,False,True,False,73.96027000563568,False,False,1
False,0,False,857.25,True,False,False,94.4,False,False,1
False,1,True,287.85,False,False,True,59.9,False,False,0
True,0,False,3582.4,False,True,True,60.2,False,False,0
False,0,False,270.95,True,False,False,44.75,False,False,1
True,0,False,996.45,False,False,False,25.25,False,False,0
True,0,False,405.0404483577585,True,False,False,45.47951773696004,False,False,1
True,0,False,790.9669703105029,True,False,False,80.03850379995173,False,False,1
True,0,False,1841.2,False,True,False,25.25,False,True,0
True,1,False,4140.1,False,True,False,71.1,True,False,0
False,0,False,668.85,False,True,False,50.2,False,False,0
True,1,False,2401.05,False,False,False,86.45,False,False,0
True,0,False,3763.215901559122,False,False,False,96.47857710568164,False,False,1
True,0,False,1737.45,True,False,False,84.1,False,False,0
True,0,False,7323.15,True,True,False,101.35,True,False,0
True,1,False,1459.35,False,True,False,29.45,False,False,0
False,0,False,243.65,False,False,False,19.95,False,True,0
False,0,True,248.4,True,True,False,89.85,False,False,0
True,0,True,5333.35,True,True,True,78.45,True,False,0
True,0,True,5186.0,True,True,True,86.75,False,True,0
True,0,True,2755.3878272257934,True,True,False,96.3126154877331,False,False,1
True,1,False,3526.507549000729,True,True,False,100.28500906233913,False,False,1
True,0,False,168.346769413403,True,True,False,49.93136731844112,False,False,1
True,1,False,3625.2,True,True,True,108.9,False,False,0
True,0,False,412.1,True,True,False,78.75,False,False,1
False,0,False,461.3,False,False,False,19.05,False,False,0
False,0,False,94.89584383718872,True,False,False,94.89584383718872,False,False,1
False,0,True,3880.05,False,True,True,55.65,False,True,0
True,0,False,4273.45,True,False,False,101.75,False,False,1
False,0,False,81.1484400826711,True,False,False,23.392488469726548,False,False,1
False,0,False,418.3,False,False,True,62.8,False,False,0
False,1,True,6126.15,True,True,False,94.4,False,False,0
True,0,False,69.179800966564,True,False,False,69.179800966564,False,False,1
True,0,False,4212.042937090472,True,True,True,102.19410985434233,True,False,1
True,0,False,45.3,False,False,False,45.3,False,False,1
True,0,True,6637.9,False,True,True,91.15,False,True,0
True,0,False,251.65,True,False,False,20.4,False,False,0
False,0,False,190.46986307223304,True,False,False,53.641344964395415,False,False,1
True,0,False,496.9,False,True,False,75.15,False,False,1
True,0,True,5615.887801200987,True,True,False,99.64645399955134,True,False,1
True,0,False,220.98484317469433,True,False,False,69.60977985569572,False,False,1
False,0,True,6038.55,True,True,True,89.55,True,False,0
True,1,False,856.65,True,True,False,86.65,False,False,1
True,0,True,4904.25,False,False,True,102.5,False,True,0
True,0,False,7291.75,True,True,True,105.25,False,True,0
False,0,False,2379.1,False,True,False,56.6,False,False,0
True,0,True,6446.537234648232,True,True,True,106.71718631714009,True,True,1
False,0,False,1441.95,True,True,False,49.9,False,False,0
True,0,False,5498.8,False,True,False,106.8,True,False,0
True,0,True,7281.6,True,True,True,109.4,True,False,0
True,0,True,5037.55,False,True,False,103.25,True,False,1
False,0,False,415.6122161300837,True,True,False,42.45758008217738,False,False,1
True,0,False,35.47338346433135,True,False,False,35.47338346433135,False,False,1
False,0,False,483.15,False,True,False,19.75,False,True,0
False,0,False,70.8586961887762,False,False,False,70.8586961887762,False,False,1
True,0,True,3274.35,False,True,True,59.3,True,False,0
True,1,False,6822.15,False,True,False,99.5,False,False,1
True,0,False,201.37818308748825,False,False,False,47.64028328976064,False,False,1
True,0,False,5985.75,True,True,False,99.8,False,False,0
True,0,True,3549.804343114173,True,False,False,106.40032851957623,False,False,1
True,1,False,679.85,False,False,False,39.0,False,False,1
True,0,False,90.72989188253989,True,True,False,90.72989188253989,False,False,1
False,0,False,70.6,False,False,False,70.6,False,False,1
True,0,False,69.85,True,False,False,69.85,False,False,1
False,0,True,101.1,False,True,True,35.1,False,False,0
True,0,False,1138.8,False,True,False,24.65,False,True,0
True,0,True,790.4272222757904,True,False,False,76.72847444552849,False,False,1
True,0,True,704.5197449012026,True,True,True,68.71398575627482,False,False,1
True,0,False,19.9,False,False,False,19.9,False,False,1
False,0,False,291.45,True,False,True,56.15,False,False,0
True,0,False,35.51315651275654,True,False,False,35.51315651275654,False,False,1
True,0,True,3358.65,False,False,True,90.6,True,False,0
True,0,False,695.5143632496873,True,True,False,55.73366566311726,True,False,1
False,0,False,624.15,False,False,False,19.75,True,False,0
True,0,False,5764.7,True,True,False,91.35,True,False,0
False,0,False,1125.2,False,True,False,54.6,False,False,0
True,0,True,6456.766296312898,True,False,True,110.5252440412982,True,True,1
True,0,False,48.6,True,False,False,48.6,False,False,0
True,1,False,762.5,True,False,False,84.45,False,False,1
True,0,True,453.75,True,True,False,84.5,False,False,1
True,0,False,332.6689629823703,False,False,True,80.00982923753315,False,False,1
False,0,True,4523.25,False,True,True,64.95,False,True,0
False,0,False,631.4,False,False,False,48.85,False,False,0
True,0,True,5553.062275311696,True,True,True,109.0440755553057,False,True,1
False,0,False,696.35,False,True,False,53.65,True,False,1
True,0,False,168.15,True,True,False,50.15,False,False,1
True,1,False,231.8,True,False,False,76.05,False,False,1
False,0,False,1836.9,False,True,False,24.75,False,True,0
True,1,False,1745.2,True,False,False,84.35,False,False,0
True,0,True,4822.751905405164,False,True,True,104.09552752479726,True,True,1
True,0,True,1734.6804111716635,True,False,False,85.56426462160742,False,False,1
True,0,False,3046.15,True,True,False,100.05,False,False,1
True,0,False,4194.85,False,True,True,72.1,False,True,0
False,0,False,227.06838504118596,False,True,False,19.82557186827085,True,False,1
True,0,False,90.42085704123366,True,False,False,90.42085704123366,False,False,1
True,0,True,3741.4623613185163,True,True,True,99.4259544736373,True,False,1
True,1,False,7051.95,False,True,True,107.35,True,False,0
True,0,True,1164.05,False,False,True,86.0,False,False,0
False,0,False,436.9,False,True,False,19.65,True,False,0
False,0,False,268.4,False,False,False,19.95,False,False,0
True,1,False,1443.65,True,False,False,84.95,False,False,0
True,0,False,117.71870222687642,False,False,False,64.0659901493435,False,False,1
True,0,True,791.104209102017,True,False,False,77.67745987132777,False,False,1
True,0,True,1625.93995419006,True,True,False,92.50387224955188,False,False,1
True,0,False,2354.8,False,False,True,62.3,True,False,1
True,0,True,136.974042092648,True,True,False,74.065886036712,False,False,1
False,0,True,5898.6,True,True,True,89.0,True,False,0
True,0,False,144.92135424235116,True,True,False,74.09869147828039,False,False,1
False,1,True,5682.25,False,True,True,78.45,False,True,0
True,0,False,5129.45,False,False,False,97.2,False,True,0
True,0,False,926.25,True,False,True,73.85,False,False,1
True,0,False,4024.2,False,False,True,79.6,False,True,0
True,0,False,96.85,True,False,True,29.75,False,False,0
False,0,False,2157.5,False,False,True,65.0,False,False,0
True,0,False,55.25,True,False,False,55.25,False,False,0
True,1,False,5913.95,False,False,True,104.9,False,False,0
True,0,True,1244.5,True,False,False,96.65,False,False,1
False,0,False,81.0,False,False,False,45.85,False,False,1
True,0,False,3645.5,False,False,False,61.35,True,False,0
True,0,False,229.55,True,False,False,74.4,False,False,1
True,0,True,3024.272069244431,True,True,False,52.88528717037951,True,False,1
True,0,True,106.85753113992008,False,False,False,35.4491034357238,False,False,1
False,0,False,19.75,False,False,False,19.75,False,False,0
True,0,True,8248.5,False,True,True,113.1,False,True,0
True,1,True,4374.55,True,False,False,71.75,True,False,0
True,0,False,4723.931196407762,False,True,True,103.90338110485897,False,False,1
True,0,True,4655.917277777542,False,True,True,74.77530804346112,True,False,1
False,0,False,1383.6,False,True,True,40.9,True,False,0
True,0,False,2433.0943301852362,True,True,True,89.72913569416444,False,False,1
True,1,False,25.2,True,False,False,25.2,False,False,1
True,0,False,168.54624270337814,True,True,False,53.06811230705901,False,False,1
True,0,False,55.05554108102583,True,False,False,55.05554108102583,False,False,1
True,0,False,679.55,True,False,False,49.1,False,False,1
True,0,False,1045.0297444943797,True,True,False,96.13900178560658,False,False,1
False,0,False,1108.2,True,True,False,25.25,False,True,0
True,0,False,620.7627243057066,True,False,True,67.00132414355939,False,False,1
True,1,True,2857.6,False,False,False,110.5,True,False,0
True,1,True,347.3153352220545,True,True,False,97.19964573059795,False,False,1
False,0,True,876.75,True,True,False,78.85,True,False,0
True,0,False,75.74477774685698,True,False,False,75.74477774685698,False,False,1
False,0,False,134.5,False,True,False,44.3,False,False,1
True,0,False,2700.538566780433,False,False,False,86.10163331708104,False,False,1
True,0,False,6411.25,True,True,False,106.15,False,False,0
True,0,False,69.5,True,False,False,69.5,False,False,1
True,0,False,2723.4,False,True,False,58.6,False,False,0
True,0,False,60.15,True,False,False,60.15,False,False,1
True,0,False,1534.75,True,True,False,100.0,False,False,1
False,0,False,637.55,False,True,False,19.05,False,True,0
True,0,False,4757.563932918605,True,False,False,104.16812334734348,False,True,1
True,0,True,5897.4,False,False,True,85.35,False,True,0
False,0,False,907.05,True,False,False,19.95,False,True,0
False,0,True,663.05,False,True,True,65.0,False,False,1
True,0,False,84.83756706407358,True,True,True,84.83756706407358,False,False,1
True,0,True,1715.8347709207626,True,True,True,52.27056890270468,True,False,1
False,0,False,450.65,False,False,False,20.85,True,False,0
False,0,False,141.6,False,False,False,20.0,False,True,0
False,0,False,743.5,False,True,False,20.4,False,True,0
False,1,True,7511.9,False,True,False,105.35,False,True,0
False,0,True,6529.25,True,False,True,102.0,True,False,1
True,0,False,2553.35,True,True,False,49.65,False,False,0
True,0,False,780.15,False,False,True,36.0,False,False,0
False,0,True,1607.2,True,True,False,94.4,False,False,1
False,0,False,270.2,False,False,False,19.45,True,False,0
True,1,False,3121.1,True,False,False,104.1,False,False,0
True,0,False,481.74052835876125,True,True,False,44.36604381310302,False,False,1
True,0,False,1146.0396984686752,True,True,False,73.98130211284055,False,False,1
False,0,False,1195.25,False,False,False,24.9,False,True,0
False,0,False,54.3,True,False,False,54.3,False,False,0
False,0,False,159.35438895498473,True,False,False,80.74607077897197,False,False,1
True,0,False,144.15,True,False,False,80.65,False,False,1
True,0,False,2281.6,False,False,True,84.3,False,False,0
True,0,False,69.9774112997385,True,False,False,69.9774112997385,False,False,1
True,0,False,164.5,True,False,False,79.75,False,False,1
True,0,False,84.8,True,True,True,84.8,False,False,1
